[nGx *  nGy]
0	80
[wn *  Rotation * Transmitance ]
0.300000	23.483954	0.000253
0.309375	24.703388	0.000060
0.318750	25.838661	0.000027
0.328125	26.926488	0.000020
0.337500	27.898963	0.000023
0.346875	28.688119	0.000042
0.356250	29.316907	0.000132
0.365625	29.891585	0.000831
0.375000	30.530286	0.018456
0.384375	31.412111	0.731494
0.393750	32.410462	0.898751
0.403125	33.011535	0.830339
0.412500	34.223733	0.988679
0.421875	34.657271	0.940400
0.431250	35.690805	0.993373
0.440625	36.366296	0.981824
0.450000	37.149835	0.996596
0.459375	38.109774	0.994374
0.468750	38.643392	0.999382
0.478125	39.850576	0.996082
0.487500	40.240946	1.000000
0.496875	41.213116	0.992845
0.506250	41.876733	0.999838
0.515625	42.630399	0.986443
0.525000	43.503297	0.995961
0.534375	44.157160	0.983848
0.543750	45.052065	0.979412
0.553125	45.712854	0.991702
0.562500	46.491938	0.949002
0.571875	47.211944	0.999976
0.581250	47.809081	0.920957
0.590625	48.554281	0.975551
0.600000	49.096479	0.913953
